name,coordinate
abd66eac-c8b7-4d36-9c69-d60e5cb5c0b6.jpg,158_43_71_47.011364_1;324_42_59_38.011364_1;407_66_66_53.011364_1;600_63_98_50.011364_1;183_115_110_79.01136400000001_1;327_139_98_79.01136400000001_1;202_249_162_132.01136399999996_1;106_0_46_22_1;197_0_52_26_1;400_9_48_32.011364_1;49_0_47_9_1
2b7dd00d-d6d7-4ca6-ab5a-a2530e1715af.jpg,370_158_119_113.01136400000001_1;373_79_93_80.01136400000001_1
ef9a21f5-2b0b-4521-a7b3-f383cfc0c210.jpg,209_0_232_156_1
ed3c8733-c626-4954-babb-391cc752bd99.jpg,21_0_139_28_1;192_19_187_60_1;530_6_179_85_1;774_0_189_56_1;536_84_133.01136399999996_95_1;0_163_52_126.01136399999996_1;605_139_162_120_1;769_218_139.01136399999996_132_1;705_379_220_118.01136399999996_1;179_135_175_181.01136399999996_1;0_355_182_145_1;567_0_136_9_1;0_109_31_53_1;263_274_154_226_0
8c763dfe-79c4-43a6-9801-282dbb49fe87.jpg,489_0_64_30_1;463_21_80_69_1;425_82_100_90_1;404_176_135_124_1;761_199_151_148.01136399999996_1;241_326_218_174_1;1_125_17_115_0
22210af7-8197-4d8d-9a2f-e964004a2920.jpg,513_0_73_75_1;280_0_152_178_1;140_218_214_230_1
9d366bed-5a2b-4589-b0b9-22053784dcbe.jpg,174_0_150_111_1;829_0_88_34_1;435_103_184_183.01136399999996_1;834_8_171_114_1;1058_7_10_38_1;904_135_163_166_1
a7ffe85e-c712-48f5-8548-3b014768e810.jpg,54_28_156_74_1;667_33_162_72.011364_1;0_121_98_128_1;490_127_123_118_1;872_401_197_99_1;209_5_202_269_1;72_311_218_189_1;480_336_215_161_1;64_0_98_34_1;666_0_64_19_1;938_126_129.01136399999996_125.01136400000001_1;321_0_101_30_1
9ebe1f7a-e169-488d-ac53-9704894017bb.jpg,341_0_63_32_1;504_15_69_56_1;427_24_78_86_1;17_71_127_85_1;604_95_105_95.01136400000001_1;559_192_145_127_1;566_377_202_120.01136400000001_1;284_247_183_163.01136399999996_1
8d385ff3-9593-460e-a1a6-3711779a1ba2.jpg,614_0_109_11_1;559_241_143_144_1
f62ee99a-17fa-4758-ad9c-e847cf069f1b.jpg,495_69_113_118_1;671_71_115_105_1;455_248_173_182_1;72_45_30_71_1;68_0_37_45_1;712_1_48_12_0
82a7d7ce-6201-47f8-bd24-7720acb76f79.jpg,476_59_162_143_1;955_79_114_147.011364_1;76_0_54_30_1
52f85e2e-e86c-43f3-bd27-65554f66521e.jpg,437_192_174_184.01136399999996_1
452dfbf4-0523-4e75-8e78-1a58702740d4.jpg,49_0_75_28_1;612_59_80_90_1;0_294_77_157_1;273_250_213_175.01136399999996_1;338_25_61_64_0;344_45_83_90_0;361_1_46_17_0
29e3ad5e-b482-4611-93b7-5cb591ff9821.jpg,448_11_91_112_1;110_10_157_181_1;116_239_208_191.01136399999996_1
873e2a1c-a755-485f-ac7d-7a98380d7f4a.jpg,345_0_143_18_1;569_6_179_73_1;887_0_182_65_1;138_12_246_110_1;571_250_166_168_1;0_144_448_356_1;731_0_121_10_1
d61960d8-3e5b-487c-a921-6efa6cf3df00.jpg,390_229_169_176_1
aac6ddf0-65e6-4ce3-bdc2-d7d4d3cf5da7.jpg,481_0_66_17_1;665_0_71_40_1;190_0_134_63_1;564_22_82_61_1;755_0_77_64_1;1_17_99_92_1;722_57_88_72_1;508_84_115_135_1;742_108_148_173_1;1006_139_62_124_1;0_256_35_103_1;449_242_163_169_1;101_253_219_188_1;600_0_61_14_1
d069f32a-6f7d-49bc-9546-1d81bef213ab.jpg,123_0_77_68_1;882_0_142_52_1;0_116_130_104_1;232_118_140_139_1;171_260_199_195.01136399999996_1;1035_0_33_19_1
8bc5adba-fef3-4864-8d3b-d7a8aab03615.jpg,775_13_135_53_1;433_224_161_121_1;702_266_192_163_1;363_341_285_157_1;825_0_125_12_1
79a90609-58bf-4a55-b9bf-fa8d52a7e573.jpg,227_0_217_75_1;554_0_169_50_1;23_222_225_201_1;0_0_45_25_1
dc8417af-c0a6-42ac-8aed-d3664272f010.jpg,824_2_155_43_1;139_0_260_364_1;494_6_215_272_1;454_0_59_20_1;1046_0_19_26_1
e427f5fe-ed6e-471b-b61b-30207f1abf3f.jpg,605_55_104_71_1;475_269_176_161_1
b2041bf6-0a91-49ca-a36f-86a224682662.jpg,327_0_59_25_1;3_0_118_21_1;135_0_96_54_1;716_0_128_18_1;357_36_84_76_1;195_214_155_142_1;13_88_49_84_0;654_241_70_152_0;239_1_27_40_0
ca923fb4-83bd-4bd7-90ce-b89ca518fde3.jpg,399_0_62_49_1;256_5_102_70_1;567_48_140_74_1;390_227_156_163_1;704_0_95_28_1;189_0_89_28_1;81_0_78_8_1
60110e52-216a-4f92-a637-42ad28c89af4.jpg,384_53_100_110.01136400000001_1;222_127_113_101_1;157_225_153_143_1;387_211_146_132.01136399999996_1;347_405_205_93.01136400000001_1;36_419_244_81_1;440_1_23_47_0;524_1_17_24_0;220_1_24_14_0;576_1_47_33_0
79e64574-f18e-4872-a70f-20e862ef8871.jpg,146_4_78_54_1;522_7_82_59_1;58_53_146_76_1;572_56_111_123_1;777_99_120_102_1;0_431_196_71_1;195_212_194_213.01136399999996_1;212_0_34_16_1;502_471_206_29_1
a51b9882-3fad-4f92-b778-19dfdc02c80d.jpg,0_2_58_42_1;134_0_46_21_1;177_7_52_39_1;231_20_56_47_1;269_0_43_25_1;322_7_46_39_1;434_26_56_44_1;677_3_57_32_1;99_38_82_61_1;238_55_88_66_1;0_90_145_78_1;565_78_100_85_1;444_144_108_92_1;277_236_154_177.01136399999996_1;682_253_200_159_1;499_309_205_191_1;949_179_119.01136399999996_91_1;577_0_85_14_1;311_0_13_8_1
b8ab999d-0743-4a2e-8fe5-84aab0ca0d04.jpg,71_0_53_30_1;545_7_55_45_1;722_0_66_17_1;831_0_53_19_1;1002_0_67_44_1;620_24_64_58_1;163_19_72_52_1;15_100_137_111.01136400000001_1;534_67_98_81_1;982_84_86.01136399999996_62_1;627_252_173_154_1;920_0_60_21_1;190_0_61_22_1;123_0_38_10_1;0_0_49_9_1;0_8_84_59_1;240_144_187_96_1
a4a2fb7e-ba15-472b-b0bc-92054ceb293e.jpg,41_1_146_40_1;253_2_122_63_1;643_0_138_102_1;381_54_89_83.01136400000001_1;534_89_110_103_1;321_211_168_163_1;575_232_163_168_1
bd26ffbe-a36d-4ecd-a01b-104f3f11afe8.jpg,110_0_123_34_1;376_209_164_165_1;227_0_84_4_1
f23eff01-77ed-4f0c-bc21-5e91088130aa.jpg,108_0_76_32_1;0_56_31_82_1;678_0_164_78_1;12_35_142_63_1;125_72_154_82_1;270_20_93_66_1;568_96_102_95_1;56_117_188_99_1;331_139_140_165_1;937_144_132_145_1;586_235_155_159.01136399999996_1;533_448_222_52_1;865_359_204_141_1;6_8_149_54_1
c92e6520-650e-41e5-a26d-f8e34850c982.jpg,677_0_64_17_1;155_0_131_53_1;210_52_114_83_1;702_48_156_81.01136400000001_1;481_95_107_105.01136400000001_1;789_147_184_120.01136399999996_1;981_126_86.01136399999996_109_1;464_292_184_208_1
b6aa6546-40fc-43cb-8441-84cfb3266497.jpg,871_0_155_103_1;178_2_141_129_1;0_29_89_157_1;979_110_86_183_1;515_45_172_152_1;79_0_87_49_1;1041_0_27_45_1
bc857867-fa1d-429c-8208-7d6953ffeaf4.jpg,450_86_101_90_1
6e8f9fd6-d0d9-4dbb-a42c-b4a1596d9bf8.jpg,203_0_76_47_1;262_8_80_62_1;530_9_63_60_1;667_0_149.01136399999996_45_1;840_7_101.01136399999996_74_1;1029_69_39_51_1;59_88_132_109.01136400000001_1;900_84_140.01136399999996_86_1;740_188_169_138_1;286_221_166_160.01136399999996_1;541_319_234_181_1;1016_44_51.01136399999996_45_1;1009_9_59_36_1;665_34_62_81_0;456_1_43_39_0;946_171_77_112_0;775_46_33_65_0;605_39_34_64_0;827_123_38_77_0;1043_280_26_95_0
04c42e5e-941e-42e0-b4e2-4985d4161d88.jpg,869_5_117_57_1;442_213_157_184.01136399999996_1;75_320_248_179.01136399999996_1
1196345e-3184-489f-a464-a861357dff0f.jpg,471_0_93_36_1;108_0_97_66_1;626_0_120_51_1;813_0_94_74_1;0_35_89_85_1;169_3_123_113_1;203_135_153_126.01136399999996_1;414_126_194_261_1
c8dd2684-bc91-4de3-815c-97ef17c47ad5.jpg,449_239_151_170.01136399999996_1
5230ce58-ae0e-445d-bff4-c01a18e84950.jpg,3_0_151_102_1;0_55_81_104_1;854_42_195.01136399999996_135.011364_1;542_146_219_201.01136399999996_1;1014_0_55_78_1;0_142_21_77_1;873_0_34_18_1;903_1_66_43_0
44c53848-a9c6-4037-a3e9-5ec382e36eeb.jpg,0_188_120_161_1;564_273_171_154.01136399999996_1;452_18_134_56_1;566_1_57_38_1;1004_9_63_37_1;981_0_39_33_1;923_0_42_19_1;863_0_43_22_1;0_0_39_29_1
653a4ef4-7e8b-4c75-a158-e307c8045d3f.jpg,162_203_185_161_1;801_111_73_73_0
39e0f226-2384-4566-9ae9-afde8bfe8eed.jpg,237_0_56_27_1;805_35_129_65_1;373_12_68_56_1;739_0_110_21_1;205_106_114_101_1;394_98_109_93_1;579_75_122_100_1;268_277_185_183_1;769_334_280_164_1;344_0_57_15_1;265_6_77_56_1
2119f270-c7a6-4faa-86dc-191c4cdfc971.jpg,586_270_141_151.01136399999996_1;735_63_113_50_1;813_71_159_56_1
3369ba6e-b7d2-4d99-91db-8c239fbfbbf8.jpg,755_0_136_34_1;811_23_98_57_1;900_84_134_78_1;361_121_99_101_1;779_121_142_104_1;560_207_140_159.01136399999996_1;254_233_177_175.01136399999996_1;0_15_41_50_1;1028_52_40.01136399999996_50_1
d77e9bac-7cdb-4be3-8282-7250f2e82b2c.jpg,82_0_105_25_1;295_30_68_44_1;390_24_50_44_1;237_45_71_54_1;578_34_50_48_1;611_60_63_52_1;90_64_85_61.011364_1;282_70_78_57_1;471_5_111_140_1;256_136_105_116_1;472_144_107_106_1;635_152_104_85.01136400000001_1;155_238_184_134_1;414_252_147_137.01136399999996_1;656_265_170_162_1;252_109_93_53_1;308_0_42_23_1;390_0_42_27_1;585_11_47_34_1;301_476_179_24_1;466_1_17_22_1;1023_146_44_253_1
76ee65fa-24a4-45d4-9f66-13cd0ff37190.jpg,0_0_49_25_1;370_0_60_49_1;773_0_76_26_1;401_29_88_77_1;204_89_107_94.01136400000001_1;146_190_153_141.01136399999996_1;394_200_146_136.01136399999996_1;312_0_29_16_1;263_2_63_54_1
d3b751ed-bfe6-47fa-84aa-bedba3702fcd.jpg,546_246_163_187.01136399999996_1
881296e5-35a9-4544-ab4d-56949d4f5ac7.jpg,561_60_109_83.01136400000001_1;672_31_103_78_1;195_133_166_113.01136400000001_1;539_253_172_162.01136399999996_1;181_0_61_16_1
fe6c58ff-5756-4a35-bf25-82e7426927e1.jpg,322_232_193_176_1
f6929b2c-b672-40ae-b3d9-964ce57b8fe8.jpg,267_0_108_94_1;457_0_83_44_1;443_46_98_95_1;60_233_222_180_1;410_366_208_134_1;0_0_25_21_1;88_11_92_78_0
f36ce869-54f5-4d85-b893-75c535f6c615.jpg,147_29_86_94.011364_1;436_0_111_125_1;155_147_191_173.01136399999996_1;396_241_165_172_1;69_0_96_8_1
087c1ac3-1387-4876-8835-1490e7c598e5.jpg,904_68_131.01136399999996_80.01136400000001_1;530_207_144_151.01136399999996_1;1030_47_37.01136399999996_62_1;941_4_96_44_1;1030_167_38_70_1
df46214c-7cbc-492b-bcce-a381ac3823f2.jpg,423_13_77_60_1;219_69_112_103.01136400000001_1;439_76_97_98_1;397_229_161_172.01136399999996_1;363_0_56_13_1
bd2f36b6-2a4a-40d4-8c29-516527cd6507.jpg,131_0_147_48_1;0_136_109_117_1;740_149_134_141.01136399999996_1;381_249_177_168.01136399999996_1;0_0_65_30_1;324_0_138_21_1
8d3fbccb-9c00-4ffb-9743-dc162d3e9819.jpg,32_0_91_31_1;485_0_75_40_1;152_13_101_73_1;408_195_158_213.01136399999996_1
e8d49395-562f-491c-829d-8d235fe08d9a.jpg,399_0_104_81_1;310_227_173_176.01136399999996_1;582_216_159_168_1;783_201_189_157_1;690_9_44_48_0
b3766097-f0eb-451c-8e20-ee9c72803526.jpg,778_0_155_124_1;295_68_119_102.01136400000001_1;474_71_111_95_1;483_163_157_156_1;212_272_191_178_1;0_356_307_144_1
ceddd92c-71d6-4468-9df8-db6b2b8d56f3.jpg,535_223_140_136_1
46839f71-6a07-45fe-9dcf-bad20dbdbb3d.jpg,68_0_156_53_1;758_0_165_114_1;176_238_200_217_1;482_323_235_176.01136399999996_1
d84be767-3dff-43cf-949b-dc7af16542f2.jpg,84_0_85_26_1;303_4_85_33_1;422_0_83_28_1;527_14_90_34_1;595_0_76_28_1;795_78_102_62_1;0_207_171_122_1;175_259_178_152_1;521_252_151_174_1;543_1_64_22_1;386_0_66_9_1;0_191_10_53_1;716_25_91_37_0
cc1a0f54-6e00-44ce-98fd-8bef52d4e8f8.jpg,244_102_114.01136400000001_109_1
3d228c48-d58d-4da6-a2d5-cf99a19dc4d1.jpg,258_39_85_70_1;387_84_105_98_1;363_222_156_156.01136399999996_1
04f21ebe-0cc9-420d-9627-b3c56dbc6e1b.jpg,233_0_84_34_1;622_0_70_15_1;51_0_138_105_1;530_49_115_100_1;408_214_168_177_1;0_43_381_457_1
394cf45e-89af-40ef-822e-3756d2dfcdff.jpg,281_35_88_81_1;449_34_83_78_1;125_228_169_165_1
e8f34cb9-32fa-4093-b273-cb48adade474.jpg,654_1_96_54_1;105_90_105_90.01136400000001_1;256_125_103_91_1;402_147_97_91_1;388_283_148_163_1;122_259_173_153.01136399999996_1;0_97_55_89_1;0_249_44_84_1
84be9d93-8038-4e9e-8030-748876cff0c1.jpg,620_118_180_150_1
ac0ac591-e04c-48e3-acdf-b97a9c77512c.jpg,518_0_63_52_1;156_33_95_70.011364_1;0_108_150_149_1;584_216_152_157.01136399999996_1
f2fb6f14-1e83-40e7-a0fa-e5f304de8823.jpg,802_198_172_148.01136399999996_1;546_209_149_148.01136399999996_1;510_424_231_75_1;937_427_132_72.01136400000001_1;239_252_218_174.01136399999996_1
660b6b25-eaeb-4199-a8c8-da4008cb745d.jpg,78_59_144_100_1;581_110_119_106_1;277_125_125_112_1;775_112_151_122.01136399999999_1;550_241_183_184.01136399999996_1;177_280_231_180_1;851_291_213_184_1;645_32_31_67_0;895_30_33_65_0;978_103_41_96_0;1001_63_37_81_0;850_27_27_70_0;973_28_31_77_0
348f42f7-8f29-41b5-8ba5-3ba2fc3263c3.jpg,1010_7_58_38_1;91_64_100_73_1;539_52_74_67_1;712_132_158.01136399999996_112_1;563_230_164_192_1;1001_0_61_28_1;909_0_64.01136399999996_22_1;974_0_34_12_1;844_0_59_25_1;0_0_72_24_1
b95a8c81-f176-4436-9650-204db1bcca9b.jpg,180_178_171_156.01136399999996_1;472_154_137_133.01136399999996_1;423_328_196_169_1;808_118_191_106_1
7872adff-8f44-4e82-8cd0-6463611bf81a.jpg,1003_37_66_60.011364_1;765_52_94_83.01136400000001_1;926_70_137.01136399999996_78.01136400000001_1;518_67_190_276_1
ded182bf-c227-4437-bf5e-75cfe1ef131a.jpg,586_0_103_38_1;481_157_146_147_1;154_150_191_211_1;532_367_213_130.01136399999996_1;396_0_118_11_1;709_0_108_17_1;889_0_129_20_1;38_1_65_26_0
4a774e96-9601-48bf-887a-66f51a29a39c.jpg,203_167_156_155_1;456_201_170_162_1;810_6_107_41_1;727_0_132_18_1
ba4618a9-f98b-4c00-a25c-119ec1c874a4.jpg,262_124_131_122_1
9dd6d2a9-c1ad-4245-bff5-149ee16d4a52.jpg,517_204_155_167.01136399999996_1
37cd50ab-f9e8-4a8d-94b4-880e68b84acd.jpg,110_129_128_124.01136399999999_1
ad5628bd-523c-4783-b847-89e167d05298.jpg,281_0_82_31_1;423_0_100_59_1;217_19_108_120_1;432_60_108_127_1;380_248_184_196.01136399999996_1;0_29_19_53_1;766_98_82_108_0
ce9bbd56-415c-4bef-8c35-d540dc752dc0.jpg,781_0_183_91_1;956_155_113_186_1;830_53_239_163_1;431_153_200_196_1;1039_0_30_49_1
c05f48af-966c-48fd-92bd-119808d4e8f8.jpg,0_19_34_39_1;256_23_67_35_1;348_50_63_49_1;406_25_63_51_1;662_43_98_116_1;919_227_150_179_1;209_248_171_143.01136399999996_1;787_79_75_62_1;733_0_65_58_1;651_1_32_30_1;1018_0_50_40_1;79_5_62_32_1
445d2924-dedb-4227-99e6-09bd7bf1304d.jpg,479_231_187_185_1
a37001f2-1e33-4853-bfe8-4c82b393527f.jpg,0_29_102_127_1;955_72_114_132_1;638_160_223_188.01136399999996_1;0_66_20_160_1
97270252-0ebb-46c4-930a-415960e638f4.jpg,458_0_62_20_1;327_0_77_58_1;469_175_152_194_1;109_340_235_159.01136399999996_1;759_0_124_19_1;54_1_104_65_1;1044_0_24_16_1;582_404_12_5_1
f4cf2cea-72f5-40f0-8fbd-a21580ae56a8.jpg,516_87_77_85_1;329_235_139_138_1;557_300_183_171_1;220_52_66_52_1;0_188_115_140_1;309_0_39_25_1;326_47_58_41_1;395_54_68_55_1;879_18_130_50_1
08ec8ed4-ad92-4a5e-bbce-9f22bf8a7e58.jpg,137_29_84_40_1;676_0_71_14_1;0_72_87_71_1;79_179_152_100_1;176_272_189_157_1;153_0_84_25_1;220_0_21_7_1
f0786727-07b3-402c-85bf-8353018c9878.jpg,180_0_119_75_1;0_29_102_120_1;855_1_202_84_1;36_86_231_293_1;640_153_230_196_1;21_0_114_71_1;955_87_114_131_1
b51fde76-88b1-4d11-92f9-40bc7ff5a645.jpg,140_0_78_37_1;250_0_79_59_1;71_17_92_69_1;538_55_99_77_1;750_47_99_82_1;0_86_51_85_1;93_249_208_168_1;456_281_180_168_1;730_248_202_181_1;649_0_162_25_1
351a0468-b885-4426-8b7d-af907ec222ef.jpg,474_3_76_62_1;428_184_141_158.01136399999996_1;14_340_277_154_1;200_3_114_51_1
7609de0f-4b00-4ca9-ab70-8f248187352b.jpg,32_0_132_29_1;374_7_205_285_1;50_133_222_232_1;670_114_57_115_0
6098a5fb-6d5d-4681-b491-46cb527c68ea.jpg,0_23_53_46_1;90_0_70_51_1;829_0_64_15_1;421_39_54_46_1;287_63_72_56_1;199_103_85_76_1;424_119_82_76.01136400000001_1;170_192_145_108_1;399_266_148_165.01136399999996_1;7_328_295_171_1;425_2_45_36_1;0_3_31_20_1;568_2_18_41_0
3811516b-e8ae-44de-b444-8f7778d28e9d.jpg,135_0_48_22_1;475_251_164_163_1;687_5_55_36_1;541_0_45_33_1;0_1_68_46_1;55_0_39_18_1;594_0_81_21_1
051e437a-1cb1-48c1-980f-2a2d13f8bed5.jpg,964_0_101_56_1;0_119_129_107_1;172_195_163_154_1;25_430_239_69.01136400000001_1;671_268_214_187_1
66a000fd-1db1-4770-adba-e821ba8ab64a.jpg,403_279_157_152_1
9f70b07b-a1f4-451e-a6d0-a87827419f8f.jpg,131_31_62_34.011364_1;393_1_33_38_1;456_14_38_30_1;434_70_54_50_1;0_255_22_81_1;535_89_70_81_1;358_150_86_84_1;1009_137_60_90_1;555_235_166_146_1;454_0_28_8_1;1030_250_39_63_1;379_0_20_12_1
42ffffe1-eafc-474c-a6d0-555b3d9928d9.jpg,270_15_108_86_1;189_190_188_185_1;170_175_478_322.011364_1;488_105_123_79_1
9e40a98a-4d14-4852-ab4f-6dd90a25b64c.jpg,228_0_219_218_1
6ffac8c5-43ff-41b7-a40e-4734a796ef55.jpg,304_13_57_45_1;945_3_112_40_1;443_151_103_90_1;612_165_125_104_1;155_249_173_142_1;427_265_156_174_1;675_283_224_183_1;982_187_85_106_0;769_146_52_79_0;157_130_67_93_0;750_68_58_49_0;676_83_57_62_0;597_1_34_10_0;491_1_33_19_0;636_16_22_33_0
6080c920-b8db-4a9c-a851-520a3e39793d.jpg,105_0_83_46_1;503_0_74_35_1;228_0_77_50_1;410_0_71_60_1;659_18_86_64_1;20_33_133_99_1;506_41_99_90_1;579_224_180_174_1;251_334_222_166_1
d0a0fc59-8d1e-4afe-abf6-76045d5266e1.jpg,440_26_134_113_1;480_175_184_181_1
fc1d9985-998b-4ded-b117-ff3577c86d62.jpg,26_15_57_45_1;116_6_60_36_1;337_20_48_45_1;702_0_47_17_1;715_0_92_28_1;802_0_78_16_1;845_6_49_22_1;428_55_59_52_1;0_61_77_77_1;295_77_74_66_1;419_123_83_76_1;0_242_35_96_1;384_290_146_157_1;0_151_17_49_1;434_0_39_25_1;384_0_31_10_1;671_0_31_10_1;0_3_13_28_1;2_0_55_8_1;191_228_76_111_0;644_244_42_99_0
a47c13d8-1f55-4023-9cc5-3b8c970c1bcc.jpg,191_118_105_90.01136400000001_1;355_117_114_95_1;255_260_175_152_1
ca1dbf7c-1eaf-44dc-9db6-dcc18455139e.jpg,436_249_184_139.01136399999996_1;725_6_88_43_1;866_9_73_29_1;1054_19_13_24_1;489_0_25_11_1
fb9a8e7c-6d59-4d0e-aa11-c1d927ec18cf.jpg,174_256_196_205.01136399999996_1
44e4265e-82c3-4989-bfcd-ca042b20d12a.jpg,225_0_141_142_1;435_67_126_110_1;17_239_227_185.01136399999996_1;383_268_196_207_1
30e7abc7-0ffa-4d76-957b-8dce58d39266.jpg,817_0_134_45_1;317_19_86_83_1;477_47_83_79.011364_1;198_150_157_184_1;480_266_475_234_1;957_0_101_35_1;0_0_57_50_1
029b3272-6d26-4344-987e-cf67e8ea7231.jpg,310_19_83_74.011364_1;467_24_76_72.011364_1;474_414_244_85_1;194_173_166_195_1;917_0_139.01136399999996_35_1;790_288_169_212_0
a3462d47-2a8d-40e6-90f0-546f89ccb739.jpg,345_0_80_39_1;424_0_79_10_1;71_0_71_57_1;866_0_96_29_1;333_26_113_92_1;821_397_245_101_1;723_213_210_167.01136399999996_1;471_246_188_197_1;582_0_179_26_1;277_0_57_6_1
0a865fe0-e81e-4cde-9ac4-f638329cc282.jpg,858_0_154_96_1;0_34_99_123_1;533_108_176_186.01136399999996_1;31_82_239_293_1;888_186_177_214_1;2_0_118_72_1;222_0_100_31_1;955_82_114_114_1
689eadaf-6180-4966-aa81-a820571a1069.jpg,134_0_81_37_1;716_0_93_12_1;991_33_78_64_1;984_155_83_101_1;411_193_113_123_1;145_237_156_150.01136399999996_1;657_397_174_103_1;573_94_187_239_1
b87df9f9-eb8b-4c61-a22e-11d1b084b358.jpg,357_241_163_158_1
f56e9998-aaa9-45b9-8f68-43efc837cba7.jpg,433_0_73_84_1;131_211_190_188_1;834_243_89_146_0;597_1_37_25_0;576_79_47_82_0;741_117_49_94_0;644_6_29_48_0
f13fffdb-de97-4374-a236-60394dfe0ba1.jpg,939_0_126_55_1;0_62_142_200_1;182_197_226_288_1
6ae2d344-6cfd-4efd-a5bd-607e7b875302.jpg,576_0_70_26_1;535_86_118_112.01136400000001_1;175_98_134_111_1;418_213_171_178_1;937_421_127_79_1
df2baa0c-3d1d-4d72-ac23-341f7acbb47b.jpg,450_0_79_39_1;288_0_87_43_1;13_191_199_184.01136399999996_1;466_221_191_186.01136399999996_1
4eef5bee-a835-40bf-9ddc-20c90c5a2d2a.jpg,75_16_59_55_1;172_9_51_45_1;288_11_51_41_1;340_0_41_20_1;409_0_36_14_1;485_26_53_46_1;187_35_72_51_1;9_89_133_96_1;293_80_90_75_1;475_121_84_75_1;278_148_112_93_1;0_184_115_120_1;413_261_165_143_1;68_318_215_166_1;555_0_39_18_1
800dfaf4-a2a0-45d3-bb7f-ed92ced511ed.jpg,557_227_204_217_1;244_0_72_38_1
ef9ee092-69fe-41bb-82cd-65adc546b09a.jpg,697_0_123_83_1;0_26_106_146_1;989_185_80_198_1;888_49_179.01136399999996_150_1;475_125_181_175_1;1030_1_39_40_1;4_1_137_72_1
98d84fc8-2379-4481-8e08-b0ef4f929cce.jpg,353_0_179_50_1;33_239_226_176.01136399999996_1;230_0_124_17_1;670_0_243_42_1;492_156_103_182_0
59346436-ce83-45eb-8669-a0413b704cd4.jpg,226_72_161_160.011364_1
5a55a5af-d9d9-4611-904f-608db23fa63c.jpg,499_98_83_78.01136400000001_1;516_245_179_160.01136399999996_1;283_0_38_26_1
e64e3ec9-e620-4de8-adc4-0d2efd3d9078.jpg,542_0_64_34_1;232_96_105_68_1;476_88_103_84_1;657_78_90_81_1;187_167_162_140.01136399999996_1;444_135_132_173_1;704_184_159_125_1;636_24_72_55_1;261_51_80_57_1;365_0_49_16_1;508_28_74_60_1
0231c235-0934-4934-9fb1-6ba4e29bfbcd.jpg,34_0_110_18_1;138_9_83_89_1;411_0_57_45_1;268_1_107_54_1;546_13_66_57_1;822_4_119_60_1;0_37_105_90_1;428_26_81_70_1;712_42_87_64_1;558_75_105_95_1;709_110_101_99_1;548_209_149_153_1;523_446_221_54_1;268_219_176_166_1;779_103_288.01136399999996_397_1;191_0_69_40_1;958_84_95_75_1;1046_6_21.011363999999958_37_1;469_0_51_8_1;930_0_75_14_1
80ac3965-169d-4f3f-a833-0fd38c1d51fc.jpg,366_199_192_189.01136399999996_1;382_0_270_98_1
48abaf5e-d510-4674-b505-08d4705f1133.jpg,346_0_70_28_1;486_0_56_28_1;758_0_117_62_1;276_66_86_91_1;674_87_94_88_1;164_187_149_117.01136399999996_1;0_375_241_125_1;351_426_233_74_1;717_287_185_161_1;253_27_104_65_1;442_251_165_148_1;591_1_79_37_0
7b48cc49-eef9-422a-913c-9ab9c03cbfb1.jpg,103_0_54_16_1;32_0_76_60_1;168_0_74_50_1;545_7_77_68_1;696_18_93_63_1;265_60_114_85_1;567_87_113_108_1;0_129_49_95_1;323_119_113_104_1;553_209_144_183_1;915_218_151.01136399999996_148_1;499_433_243_67_1;209_254_225_169_1
6a016ab6-8765-480b-95bd-59c86cb33784.jpg,0_6_37_65_1;58_0_84_27_1;303_0_87_34_1;465_0_88_56_1;57_83_193_206_1;414_231_186_170_1
aedb238c-239b-4c74-a52e-3195871daa2b.jpg,0_0_54_49_1;90_17_71_54_1;780_28_136_43_1;169_41_73_40_1;21_62_93_68_1;134_81_106_90_1;266_93_98_107_1;678_82_146_68_1;810_69_175_92_1;0_271_160_164_1;621_326_219_174_1;245_0_74_39_1;809_0_128_50_1;814_56_146_40_1;369_48_56_79_0;582_138_65_84_0
9a48a3dc-2d66-4c40-98d5-6a46a6a65ef2.jpg,154_0_88_39_1;472_0_80_41_1;588_0_74_39_1;673_0_80_73_1;316_23_92_104_1;520_69_122_118_1;331_410_227_90_1;680_184_161_172_1;459_194_171_187_1;0_320_294_180_1
f4cee1a5-1a68-4ce2-9f0d-f5145c3dcb61.jpg,163_0_64_30_1;519_0_63_40_1;225_0_82_57_1;22_9_112_100_1;77_68_126_93_1;378_61_87_119_1;364_207_159_158_1;366_28_82_61_1
fc83bee4-14d6-4cfa-bead-dc6900050061.jpg,693_0_160_49_1;666_71_123_101_1;281_113_125_107_1;144_259_203_183_1;893_415_174.01136399999996_85_1
2dde105a-8619-4148-9b8a-b6960021977a.jpg,812_0_120_51_1;391_44_158_55_1;106_87_95_77_1;334_98_100_85.01136400000001_1;0_279_174_160_1;386_0_47_19_1;503_0_51_24_1;836_67_154_76_1;749_26_131_42_1;795_67_53_51_1;669_61_102_71_0
50babc3c-b7bc-42e9-a2bd-cc8d1bf56922.jpg,184_117_149_120.01136400000001_1;510_198_138_148.01136399999996_1;115_239_198_178_1
1676fc30-dda7-421c-970c-c9ad9a12115d.jpg,158_0_76_58_1;0_101_88_101_1;161_176_136_116.01136399999996_1;372_32_194_319_1;51_295_207_205_1;676_295_207.01136399999996_197.01136399999996_1;496_0_67_34_1;77_0_79_52_1;926_72_142_67_1;1014_38_55_44_1
